"id","publi_name","article_id","study_id","type","param","trend","sign_trend","unit_trend","azimuth","sign_azim","unit_azim","start","end","dur","observation","hemisphere","hor","lat","lon","ele","bat","le","te","o","eco","tax","n","sampling","nperiodes","first_year","last_year","data","uncertainty_distribution","uncertainty_parameter","grain_size","id_area","id_latitude","baseline_temp","trend_mean","trend_sd","trend_nb_pixels","v_lat_mean","v_lat_sd","v_lat_nb_pixels","ele_gradient","v_ele_mean","v_ele_sd","shift","unit","old_name","taxo_level","checkedby","kingdom","phylum","class","order","family","genus","species","new_name","group","temp","valid_species_name"
"A70_P1","Hypnea_ramentacea","A70","P1","LAT","TE",-0.42,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.916794118,"km/year","Hypnea_ramentacea","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Hypneaceae","Hypnea","ramentacea","Hypnea_ramentacea","algae",NA,"yes"
"A70_P1","Myriodesma_quercifolium","A70","P1","LAT","TE",-0.01,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.021828431,"km/year","Myriodesma_quercifolium","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Myriodesma","quercifolium","Myriodesma_quercifolium","algae",NA,"yes"
"A70_P1","Vidalia_spiralis","A70","P1","LAT","TE",-0.05,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.109142157,"km/year","Vidalia_spiralis","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Osmundaria","spiralis","Osmundaria_spiralis","algae",NA,"yes"
"A70_P1","Caulerpa_flexilis","A70","P1","LAT","TE",1.61,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,3.514377451,"km/year","Caulerpa_flexilis","Species","Lise","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","flexilis","Caulerpa_flexilis","algae",NA,"yes"
"A70_P1","Caulerpa_sedoides","A70","P1","LAT","TE",2.53,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,5.522593137,"km/year","Caulerpa_sedoides","Species","Lise","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","sedoides","Caulerpa_sedoides","algae",NA,"yes"
"A70_P1","Dictyomenia_sonderi","A70","P1","LAT","TE",-0.4,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.873137255,"km/year","Dictyomenia_sonderi","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Dictyomenia","sonderi","Dictyomenia_sonderi","algae",NA,"yes"
"A70_P1","Nizymenia_conferta","A70","P1","LAT","TE",-0.36,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.785823529,"km/year","Nizymenia_conferta","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Nizymeniaceae","Nizymenia","conferta","Nizymenia_conferta","algae",NA,"yes"
"A70_P1","Pollexfenia_lobata","A70","P1","LAT","TE",0.49,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.069593137,"km/year","Pollexfenia_lobata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Pollexfenia","lobata","Pollexfenia_lobata","algae",NA,"yes"
"A70_P1","Claviclonium_ovatum","A70","P1","LAT","TE",0,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,0,"km/year","Claviclonium_ovatum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Acrotylaceae","Claviclonium","ovatum","Claviclonium_ovatum","algae",NA,"yes"
"A70_P1","Carpopeltis_phyllophora","A70","P1","LAT","TE",0.66,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.440676471,"km/year","Carpopeltis_phyllophora","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Carpopeltis","phyllophora","Carpopeltis_phyllophora","algae",NA,"yes"
"A70_P1","Euptilota_articulata","A70","P1","LAT","TE",0.97,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,2.117357843,"km/year","Euptilota_articulata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Euptilota","articulata","Euptilota_articulata","algae",NA,"yes"
"A70_P1","Platythalia_angustifolia","A70","P1","LAT","TE",0.02,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,0.043656863,"km/year","Platythalia_angustifolia","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Platythalia","angustifolia","Platythalia_angustifolia","algae",NA,"yes"
"A70_P1","Dictyomenia_tridens","A70","P1","LAT","TE",0.47,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.025936275,"km/year","Dictyomenia_tridens","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Dictyomenia","tridens","Dictyomenia_tridens","algae",NA,"yes"
"A70_P1","Kuetzingia_canaliculata","A70","P1","LAT","TE",0.46,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.004107843,"km/year","Kuetzingia_canaliculata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Kuetzingia","canaliculata","Kuetzingia_canaliculata","algae",NA,"yes"
"A70_P1","Scaberia_agardhii","A70","P1","LAT","TE",-0.37,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.807651961,"km/year","Scaberia_agardhii","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Scaberia","agardhii","Scaberia_agardhii","algae",NA,"yes"
"A70_P1","Metagoniolithon_chara","A70","P1","LAT","TE",0.68,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.484333333,"km/year","Metagoniolithon_chara","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Metagoniolithon","chara","Metagoniolithon_chara","algae",NA,"yes"
"A70_P1","Laurencia_elata","A70","P1","LAT","TE",1.29,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,2.815867647,"km/year","Laurencia_elata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","elata","Laurencia_elata","algae",NA,"yes"
"A70_P1","Cystophora_brownii","A70","P1","LAT","TE",4.77,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,10.41216176,"km/year","Cystophora_brownii","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Cystophora","brownii","Cystophora_brownii","algae",NA,"yes"
"A70_P1","Gigartina_disticha","A70","P1","LAT","TE",1.02,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,2.2265,"km/year","Gigartina_disticha","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Gigartina","disticha","Gigartina_disticha","algae",NA,"yes"
"A70_P1","Dicranema_revolutum","A70","P1","LAT","TE",-0.42,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.916794118,"km/year","Dicranema_revolutum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dicranemataceae","Dicranema","revolutum","Dicranema_revolutum","algae",NA,"yes"
"A70_P1","Pachydictyon_paniculatum","A70","P1","LAT","TE",-0.32,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.698509804,"km/year","Pachydictyon_paniculatum","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Pachydictyon","paniculatum","Pachydictyon_paniculatum","algae",NA,"yes"
"A70_P1","Griffithsia_teges","A70","P1","LAT","TE",3.11,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,6.788642157,"km/year","Griffithsia_teges","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Griffithsia","teges","Griffithsia_teges","algae",NA,"yes"
"A70_P1","Dasyclonium_incisum","A70","P1","LAT","TE",0.68,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.484333333,"km/year","Dasyclonium_incisum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Dasyclonium","incisum","Dasyclonium_incisum","algae",NA,"yes"
"A70_P1","Callophycus_oppositifolius","A70","P1","LAT","TE",0.6,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.309705882,"km/year","Callophycus_oppositifolius","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Solieriaceae","Callophycus","oppositifolius","Callophycus_oppositifolius","algae",NA,"yes"
"A70_P1","Caulerpa_obscura","A70","P1","LAT","TE",-0.32,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.698509804,"km/year","Caulerpa_obscura","Species","Lise","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","obscura","Caulerpa_obscura","algae",NA,"yes"
"A70_P1","Metamastophora_flabellata","A70","P1","LAT","TE",-0.4,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.873137255,"km/year","Metamastophora_flabellata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Metamastophora","flabellata","Metamastophora_flabellata","algae",NA,"yes"
"A70_P1","Osmundaria_prolifera","A70","P1","LAT","TE",-0.03,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.065485294,"km/year","Osmundaria_prolifera","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Osmundaria","prolifera","Osmundaria_prolifera","algae",NA,"yes"
"A70_P1","Bornetia_binderiana","A70","P1","LAT","TE",0.52,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.135078431,"km/year","Bornetia_binderiana","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Bornetia","binderiana","Bornetia_binderiana","algae",NA,"yes"
"A70_P1","Dictyopteris_muelleri","A70","P1","LAT","TE",-0.07,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.15279902,"km/year","Dictyopteris_muelleri","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyopteris","muelleri","Dictyopteris_muelleri","algae",NA,"yes"
"A70_P1","Glossophora_nigricans","A70","P1","LAT","TE",-0.87,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-1.899073529,"km/year","Glossophora_nigricans","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota","nigricans","Dictyota_nigricans","algae",NA,"yes"
"A70_P1","Metagoniolithon_stelliferum","A70","P1","LAT","TE",-0.41,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.894965686,"km/year","Metagoniolithon_stelliferum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Metagoniolithon","stelliferum","Metagoniolithon_stelliferum","algae",NA,"yes"
"A70_P1","Plocamium_preissianum","A70","P1","LAT","TE",2.83,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,6.177446078,"km/year","Plocamium_preissianum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","preissianum","Plocamium_preissianum","algae",NA,"yes"
"A70_P1","Carpopeltis_elata","A70","P1","LAT","TE",3.24,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,7.072411765,"km/year","Carpopeltis_elata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Carpopeltis","elata","Carpopeltis_elata","algae",NA,"yes"
"A70_P1","Thuretia_quercifolia","A70","P1","LAT","TE",1.35,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,2.946838235,"km/year","Thuretia_quercifolia","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Thuretia","quercifolia","Thuretia_quercifolia","algae",NA,"yes"
"A70_P1","Heterodoxia_denticulata","A70","P1","LAT","TE",0.76,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,1.658960784,"km/year","Heterodoxia_denticulata","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Heterodoxia","denticulata","Heterodoxia_denticulata","algae",NA,"yes"
"A70_P1","Ceramium_puberulum","A70","P1","LAT","TE",-0.85,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-1.855416667,"km/year","Ceramium_puberulum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium","puberulum","Ceramium_puberulum","algae",NA,"yes"
"A70_P1","Caulerpa_simpliciuscula","A70","P1","LAT","TE",-0.31,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-0.676681373,"km/year","Caulerpa_simpliciuscula","Species","Lise","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","simpliciuscula","Caulerpa_simpliciuscula","algae",NA,"yes"
"A70_P1","Scytothalia_doryocarpa","A70","P1","LAT","TE",1.6,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,3.49254902,"km/year","Scytothalia_doryocarpa","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Fucales","Seirococcaceae","Scytothalia","dorycarpa","Scytothalia_dorycarpa","algae",NA,"yes"
"A70_P1","Dictyota_fastigiata","A70","P1","LAT","TE",0.05,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,0.109142157,"km/year","Dictyota_fastigiata","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota","fastigiata","Dictyota_fastigiata","algae",NA,"yes"
"A70_P1","Caulocystis_uvifera","A70","P1","LAT","TE",-0.73,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",45,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",8.716797309,-26.61387505,23.50011,0.007130823,0.002863615,88,2.028028532,9.979332785,220,NA,NA,NA,-1.59347549,"km/year","Caulocystis_uvifera","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","Caulocystis","uvifera","Caulocystis_uvifera","algae",NA,"yes"
"A70_P2","Haliptilon_roseum","A70","P2","LAT","TE",1.92,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",7,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",5.555595871,-27.92000578,21.96944,0.011466234,0.004063536,87,1.879904725,16.48628753,184,NA,NA,NA,4.191058824,"km/year","Haliptilon_roseum","Species","Lise","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Jania","rosea","Jania_rosea","algae",NA,"yes"
"A70_P2","Dilophus_marginatus","A70","P2","LAT","TE",1.95,NA,"degree",NA,NA,NA,1949.5,1999.5,51,"valeurs_invers?es_/_publi_pour_avoir_shifts_positifs_lorsque_vers_pole_sud","S",0,1,0,0,0,0,1,0,"M","P",7,"TWO",2,1940,2009,"occurrence-based","RAW","no","small",5.555595871,-27.92000578,21.96944,0.011466234,0.004063536,87,1.879904725,16.48628753,184,NA,NA,NA,4.256544118,"km/year","Dilophus_marginatus","Species","Lise","Plantae","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dilophus","marginatus","Dilophus_marginatus","algae",NA,"yes"
